structure_wikidata,protonated_emass,rt,structure_nameTraditional,structure_molecular_formula
http://www.wikidata.org/entity/Q105352263,340.1179486,0,"(E)-3-(1,3-benzodioxol-5-yl)-N-[2-(1,3-benzodioxol-5-yl)ethyl]prop-2-enamide",C19H17NO5
http://www.wikidata.org/entity/Q105364398,340.1179486,0,"2-(7-Methoxy-1,3-benzodioxol-5-yl)-8-methoxy-1-methylquinolin-4(1H)-one",C19H17NO5
http://www.wikidata.org/entity/Q82043964,339.3985276,0,2-Methyltricosane,C24H50
http://www.wikidata.org/entity/Q150988,339.3985276,0,Tetracosane,C24H50
http://www.wikidata.org/entity/Q104249133,339.3985276,0,3-Methyltricosane,C24H50
http://www.wikidata.org/entity/Q27263062,339.3257566,0,Phytyl acetate,C22H42O2
http://www.wikidata.org/entity/Q105189031,339.2682417,0,3-(12-Phenyldodecyl)phenol,C24H34O
http://www.wikidata.org/entity/Q105214993,339.1703186,0,4-Hydroxypyramidatine,C20H22N2O3
http://www.wikidata.org/entity/Q105214994,339.1703186,0,4-hydroxy-N-[4-(3-phenylprop-2-enoylamino)butyl]benzamide,C20H22N2O3
http://www.wikidata.org/entity/Q104920333,339.1590852,0,"5-Methoxy-3,4'-(3-oxo-5-methoxy-4-heptene-1,7-diyl)(oxybisbenzene)",C21H22O4
http://www.wikidata.org/entity/Q104920334,339.1590852,0,"5,12-Dimethoxy-2-oxatricyclo[13.2.2.13,7]icosa-1(17),3,5,7(20),11,15,18-heptaen-10-one",C21H22O4
http://www.wikidata.org/entity/Q568006,339.1590852,0,Bergamottin,C21H22O4
http://www.wikidata.org/entity/Q104974574,339.1590852,0,5-Geranoxypsoralen;Bergamottin; Bergaptin,C21H22O4
http://www.wikidata.org/entity/Q104998861,339.1590852,0,NA,C21H22O4
http://www.wikidata.org/entity/Q104998862,339.1590852,0,"3-Hydroxy-11,17-dimethoxytricyclo[12.3.1.12,6]nonadeca-1(17),2,4,6(19),10,14(18),15-heptaen-9-one",C21H22O4
http://www.wikidata.org/entity/Q3599893,339.1590852,0,Xanthotoxol geranyl ether,C21H22O4
http://www.wikidata.org/entity/Q105257235,339.1590852,0,"9-((3,7-Dimethylocta-2,6-dien-1-yl)-oxy)-7H-furo[3,2-g]chromen-7-one",C21H22O4
http://www.wikidata.org/entity/Q105019752,339.143829,0,"5,7-dimethoxy-2-methyl-8-[(1R,2S)-1,2,3-trihydroxy-3-methylbutyl]chromen-4-one",C17H22O7
http://www.wikidata.org/entity/Q104396241,339.143829,0,Murragleinin,C17H22O7
http://www.wikidata.org/entity/Q104955860,339.1226997,0,"3-Methyl-4,7-dimethoxy-5-(4-hydroxystyryl)coumarin",C20H18O5
http://www.wikidata.org/entity/Q104955862,339.1226997,0,"5-[2-(4-Hydroxyphenyl)ethenyl]-4,7-dimethoxy-3-methylchromen-2-one",C20H18O5
http://www.wikidata.org/entity/Q105134797,339.1226997,0,"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-8,8-dimethyl-2,3-dihydropyrano[2,3-h]chromen-4-one",C20H18O5
http://www.wikidata.org/entity/Q105134799,339.1226997,0,Citflavanone,C20H18O5
http://www.wikidata.org/entity/Q83018980,339.1226997,0,Yinyanghuo D,C20H18O5
http://www.wikidata.org/entity/Q105343742,339.1074435,0,NA,C16H18O8
http://www.wikidata.org/entity/Q5748807,339.0346725,0,Hexahydroxydiphenic acid,C14H10O10
http://www.wikidata.org/entity/Q105226554,338.1420552,0,Dambullin,C17H23NO4S
http://www.wikidata.org/entity/Q105226555,338.1420552,0,N-[2-[4-(3-methylbut-2-enoxy)phenyl]ethyl]-3-methylsulfonylprop-2-enamide,C17H23NO4S
http://www.wikidata.org/entity/Q105027774,338.1386841,0,"[(3R)-9-hydroxy-3,5-dimethyl-11H-pyrano[3,2-a]carbazol-3-yl]methyl acetate",C20H19NO4
http://www.wikidata.org/entity/Q105027775,338.1386841,0,Murrayamine I,C20H19NO4
http://www.wikidata.org/entity/Q105151686,338.1386841,0,"(2S)-2-methoxy-12-methyl-2,3,4,13-tetrahydro-[1,3]benzodioxolo[5,6-c]phenanthridin-1-one",C20H19NO4
